-0.08556	0.005
-0.08989	-0.0025
-0.08556	0
-0.08123	-0.0025
-0.08806	0.00433
-0.08989	0.0025
-0.09056	0
-0.088447	-0.001667
-0.087003	-0.000833
-0.08556	0.001667
-0.08556	0.003333
-0.082673	-0.001667
-0.084117	-0.000833
-0.08806	-0.00433
-0.08556	-0.005
-0.08306	-0.00433
-0.08056	0
-0.08123	0.0025
-0.08306	0.00433
-0.087226	0.000963
-0.088814	0.000282
-0.088795	0.001866
-0.08743	0.002677
-0.085561	-0.001943
-0.086946	-0.002972
-0.08556	-0.003755
-0.084177	-0.00297
-0.083911	0.000949
-0.08232	0.000273
-0.082342	0.00185
-0.083701	0.002667
0.08123	0.0025
0.08056	0
0.082673	-0.001667
0.084117	-0.000833
0.08306	-0.00433
0.08556	-0.005
0.08806	-0.00433
0.08123	-0.0025
0.08556	0
0.08989	-0.0025
0.08556	0.005
0.087003	-0.000833
0.088447	-0.001667
0.09056	0
0.08989	0.0025
0.08806	0.00433
0.08556	0.003333
0.08556	0.001667
0.08306	0.00433
0.087209	0.000949
0.088799	0.000273
0.088777	0.001849
0.087419	0.002667
0.082307	0.000281
0.082327	0.001865
0.083893	0.000964
0.08369	0.002676
0.085564	-0.001928
0.084181	-0.002959
0.085564	-0.003742
0.086946	-0.002962
0.096	-0.157
0.112	-0.157
0.128	-0.157
0.144	-0.157
0.16	-0.157
0.176	-0.157
0.192	-0.157
0.208	-0.157
0.224	-0.157
0.24	-0.1413
0.24	-0.1256
0.24	-0.1099
0.24	-0.0942
0.24	-0.0785
0.24	-0.0628
0.24	-0.0471
0.24	-0.0314
0.24	-0.0157
0.24	0
0.24	0.0157
0.24	0.0314
0.24	0.0471
0.24	0.0628
0.24	0.0785
0.24	0.0942
0.24	0.1099
0.24	0.1256
0.24	0.1413
0.224	0.157
0.208	0.157
0.192	0.157
0.176	0.157
0.16	0.157
0.144	0.157
0.128	0.157
0.112	0.157
0.096	0.157
0.08	0.157
0.064	0.157
0.048	0.157
0.032	0.157
0.016	0.157
0	0.157
-0.016	0.157
-0.032	0.157
-0.048	0.157
-0.064	0.157
-0.08	0.157
-0.096	0.157
-0.112	0.157
-0.128	0.157
-0.144	0.157
-0.16	0.157
-0.176	0.157
-0.192	0.157
-0.208	0.157
-0.224	0.157
-0.24	0.1413
-0.24	0.1256
-0.24	0.1099
-0.24	0.0942
-0.24	0.0785
-0.24	0.0628
-0.24	0.0471
-0.24	0.0314
-0.24	0.0157
-0.24	0
-0.24	-0.0157
-0.24	-0.0314
-0.24	-0.0471
-0.24	-0.0628
-0.24	-0.0785
-0.24	-0.0942
-0.24	-0.1099
-0.24	-0.1256
-0.24	-0.1413
-0.24	0.157
-0.16	-0.157
-0.144	-0.157
-0.128	-0.157
-0.112	-0.157
-0.24	-0.157
0.24	-0.157
0.24	0.157
-0.224	-0.157
-0.208	-0.157
-0.192	-0.157
-0.176	-0.157
-0.096	-0.157
-0.08	-0.157
-0.064	-0.157
-0.048	-0.157
-0.032	-0.157
-0.016	-0.157
0	-0.157
0.016	-0.157
0.032	-0.157
0.048	-0.157
0.064	-0.157
0.08	-0.157
-0.079415	-0.006078
-0.079961	0.00689
0.079819	0.006104
-0.089056	0.008722
0.0877	0.008775
-0.087543	-0.008821
0.087911	-0.008806
0.093926	0.003048
-0.094744	0.001387
-0.09461	-0.002954
0.095138	-0.001087
-0.077339	-0.001656
0.077631	-0.002146
0.077487	0.001798
