-0.4	-0.2275
-0.38	-0.2275
-0.36	-0.2275
-0.34	-0.2275
-0.32	-0.2275
-0.3	-0.2275
-0.28	-0.2275
-0.26	-0.2275
-0.24	-0.2275
-0.22	-0.2275
-0.2	-0.2275
-0.18	-0.2275
-0.16	-0.2275
-0.14	-0.2275
-0.12	-0.2275
-0.1	-0.2275
-0.08	-0.2275
-0.06	-0.2275
-0.04	-0.2275
-0.02	-0.2275
0	-0.2275
0.02	-0.2275
0.04	-0.2275
0.06	-0.2275
0.08	-0.2275
0.1	-0.2275
0.12	-0.2275
0.14	-0.2275
0.16	-0.2275
0.18	-0.2275
0.2	-0.2275
0.22	-0.2275
0.24	-0.2275
0.26	-0.2275
0.28	-0.2275
0.3	-0.2275
0.32	-0.2275
0.34	-0.2275
0.36	-0.2275
0.38	-0.2275
0.4	-0.2275
-0.4	-0.20475
-0.38	-0.204713
-0.36	-0.204675
-0.34	-0.204638
-0.32	-0.2046
-0.3	-0.204563
-0.28	-0.204526
-0.26	-0.204488
-0.24	-0.204451
-0.22	-0.204414
-0.2	-0.204376
-0.18	-0.204339
-0.16	-0.204301
-0.14	-0.204264
-0.12	-0.204227
-0.1	-0.204189
-0.08	-0.204152
-0.06	-0.204115
-0.04	-0.204077
-0.02	-0.20404
0	-0.204002
0.02	-0.203965
0.04	-0.203928
0.06	-0.20389
0.08	-0.203853
0.1	-0.203816
0.12	-0.203778
0.14	-0.203741
0.16	-0.203703
0.18	-0.203666
0.2	-0.203629
0.22	-0.203591
0.24	-0.203554
0.26	-0.203516
0.28	-0.203479
0.3	-0.203442
0.32	-0.203404
0.34	-0.203367
0.36	-0.20333
0.38	-0.203292
0.4	-0.203255
-0.4	-0.182
-0.38	-0.181929
-0.36	-0.181859
-0.34	-0.181788
-0.32	-0.181717
-0.3	-0.181647
-0.28	-0.181576
-0.26	-0.181505
-0.24	-0.181435
-0.22	-0.181364
-0.2	-0.181293
-0.18	-0.181223
-0.16	-0.181152
-0.14	-0.181081
-0.12	-0.181011
-0.1	-0.18094
-0.08	-0.180869
-0.06	-0.180799
-0.04	-0.180728
-0.02	-0.180657
0	-0.180587
0.02	-0.180516
0.04	-0.180445
0.06	-0.180375
0.08	-0.180304
0.1	-0.180233
0.12	-0.180163
0.14	-0.180092
0.16	-0.180021
0.18	-0.179951
0.2	-0.17988
0.22	-0.179809
0.24	-0.179739
0.26	-0.179668
0.28	-0.179597
0.3	-0.179527
0.32	-0.179456
0.34	-0.179385
0.36	-0.179315
0.38	-0.179244
0.4	-0.179174
-0.4	-0.15925
-0.38	-0.15915
-0.36	-0.15905
-0.34	-0.15895
-0.32	-0.15885
-0.3	-0.158751
-0.28	-0.158651
-0.26	-0.158551
-0.24	-0.158451
-0.22	-0.158351
-0.2	-0.158251
-0.18	-0.158151
-0.16	-0.158051
-0.14	-0.157952
-0.12	-0.157852
-0.1	-0.157752
-0.08	-0.157652
-0.06	-0.157552
-0.04	-0.157452
-0.02	-0.157352
0	-0.157252
0.02	-0.157153
0.04	-0.157053
0.06	-0.156953
0.08	-0.156853
0.1	-0.156753
0.12	-0.156653
0.14	-0.156553
0.16	-0.156453
0.18	-0.156354
0.2	-0.156254
0.22	-0.156154
0.24	-0.156054
0.26	-0.155954
0.28	-0.155854
0.3	-0.155754
0.32	-0.155654
0.34	-0.155555
0.36	-0.155455
0.38	-0.155355
0.4	-0.155255
-0.4	-0.1365
-0.38	-0.136375
-0.36	-0.13625
-0.34	-0.136125
-0.32	-0.136
-0.3	-0.135875
-0.28	-0.13575
-0.26	-0.135625
-0.24	-0.1355
-0.22	-0.135375
-0.2	-0.135249
-0.18	-0.135124
-0.16	-0.134999
-0.14	-0.134874
-0.12	-0.134749
-0.1	-0.134624
-0.08	-0.134499
-0.06	-0.134374
-0.04	-0.134249
-0.02	-0.134124
0	-0.133999
0.02	-0.133874
0.04	-0.133749
0.06	-0.133624
0.08	-0.133499
0.1	-0.133374
0.12	-0.133249
0.14	-0.133124
0.16	-0.132999
0.18	-0.132874
0.2	-0.132748
0.22	-0.132623
0.24	-0.132498
0.26	-0.132373
0.28	-0.132248
0.3	-0.132123
0.32	-0.131998
0.34	-0.131873
0.36	-0.131748
0.38	-0.131623
0.4	-0.131498
-0.4	-0.11375
-0.38	-0.113604
-0.36	-0.113458
-0.34	-0.113311
-0.32	-0.113165
-0.3	-0.113019
-0.28	-0.112873
-0.26	-0.112727
-0.24	-0.11258
-0.22	-0.112434
-0.2	-0.112288
-0.18	-0.112142
-0.16	-0.111995
-0.14	-0.111849
-0.12	-0.111703
-0.1	-0.111557
-0.08	-0.111411
-0.06	-0.111264
-0.04	-0.111118
-0.02	-0.110972
0	-0.110826
0.02	-0.11068
0.04	-0.110533
0.06	-0.110387
0.08	-0.110241
0.1	-0.110095
0.12	-0.109949
0.14	-0.109802
0.16	-0.109656
0.18	-0.10951
0.2	-0.109364
0.22	-0.109217
0.24	-0.109071
0.26	-0.108925
0.28	-0.108779
0.3	-0.108633
0.32	-0.108486
0.34	-0.10834
0.36	-0.108194
0.38	-0.108048
0.4	-0.107902
-0.4	-0.091
-0.38	-0.090837
-0.36	-0.090673
-0.34	-0.09051
-0.32	-0.090346
-0.3	-0.090183
-0.28	-0.09002
-0.26	-0.089856
-0.24	-0.089693
-0.22	-0.08953
-0.2	-0.089366
-0.18	-0.089203
-0.16	-0.089039
-0.14	-0.088876
-0.12	-0.088713
-0.1	-0.088549
-0.08	-0.088386
-0.06	-0.088222
-0.04	-0.088059
-0.02	-0.087896
0	-0.087732
0.02	-0.087569
0.04	-0.087406
0.06	-0.087242
0.08	-0.087079
0.1	-0.086915
0.12	-0.086752
0.14	-0.086589
0.16	-0.086425
0.18	-0.086262
0.2	-0.086098
0.22	-0.085935
0.24	-0.085772
0.26	-0.085608
0.28	-0.085445
0.3	-0.085282
0.32	-0.085118
0.34	-0.084955
0.36	-0.084791
0.38	-0.084628
0.4	-0.084465
-0.4	-0.06825
-0.38	-0.068073
-0.36	-0.067897
-0.34	-0.06772
-0.32	-0.067544
-0.3	-0.067367
-0.28	-0.06719
-0.26	-0.067014
-0.24	-0.066837
-0.22	-0.066661
-0.2	-0.066484
-0.18	-0.066307
-0.16	-0.066131
-0.14	-0.065954
-0.12	-0.065778
-0.1	-0.065601
-0.08	-0.065424
-0.06	-0.065248
-0.04	-0.065071
-0.02	-0.064895
0	-0.064718
0.02	-0.064541
0.04	-0.064365
0.06	-0.064188
0.08	-0.064012
0.1	-0.063835
0.12	-0.063658
0.14	-0.063482
0.16	-0.063305
0.18	-0.063129
0.2	-0.062952
0.22	-0.062775
0.24	-0.062599
0.26	-0.062422
0.28	-0.062246
0.3	-0.062069
0.32	-0.061892
0.34	-0.061716
0.36	-0.061539
0.38	-0.061363
0.4	-0.061186
-0.4	-0.0455
-0.38	-0.045314
-0.36	-0.045128
-0.34	-0.044942
-0.32	-0.044756
-0.3	-0.044571
-0.28	-0.044385
-0.26	-0.044199
-0.24	-0.044013
-0.22	-0.043827
-0.2	-0.043641
-0.18	-0.043455
-0.16	-0.043269
-0.14	-0.043084
-0.12	-0.042898
-0.1	-0.042712
-0.08	-0.042526
-0.06	-0.04234
-0.04	-0.042154
-0.02	-0.041968
0	-0.041782
0.02	-0.041597
0.04	-0.041411
0.06	-0.041225
0.08	-0.041039
0.1	-0.040853
0.12	-0.040667
0.14	-0.040481
0.16	-0.040295
0.18	-0.040109
0.2	-0.039924
0.22	-0.039738
0.24	-0.039552
0.26	-0.039366
0.28	-0.03918
0.3	-0.038994
0.32	-0.038808
0.34	-0.038622
0.36	-0.038437
0.38	-0.038251
0.4	-0.038065
-0.4	-0.02275
-0.38	-0.022559
-0.36	-0.022367
-0.34	-0.022176
-0.32	-0.021985
-0.3	-0.021794
-0.28	-0.021602
-0.26	-0.021411
-0.24	-0.02122
-0.22	-0.021029
-0.2	-0.020837
-0.18	-0.020646
-0.16	-0.020455
-0.14	-0.020264
-0.12	-0.020072
-0.1	-0.019881
-0.08	-0.01969
-0.06	-0.019499
-0.04	-0.019307
-0.02	-0.019116
0	-0.018925
0.02	-0.018734
0.04	-0.018542
0.06	-0.018351
0.08	-0.01816
0.1	-0.017969
0.12	-0.017777
0.14	-0.017586
0.16	-0.017395
0.18	-0.017204
0.2	-0.017012
0.22	-0.016821
0.24	-0.01663
0.26	-0.016439
0.28	-0.016247
0.3	-0.016056
0.32	-0.015865
0.34	-0.015674
0.36	-0.015482
0.38	-0.015291
0.4	-0.0151
-0.4	0
-0.38	0.000193
-0.36	0.000386
-0.34	0.000578
-0.32	0.000771
-0.3	0.000964
-0.28	0.001157
-0.26	0.001349
-0.24	0.001542
-0.22	0.001735
-0.2	0.001928
-0.18	0.00212
-0.16	0.002313
-0.14	0.002506
-0.12	0.002699
-0.1	0.002891
-0.08	0.003084
-0.06	0.003277
-0.04	0.00347
-0.02	0.003662
0	0.003855
0.02	0.004048
0.04	0.004241
0.06	0.004433
0.08	0.004626
0.1	0.004819
0.12	0.005012
0.14	0.005204
0.16	0.005397
0.18	0.00559
0.2	0.005783
0.22	0.005975
0.24	0.006168
0.26	0.006361
0.28	0.006554
0.3	0.006746
0.32	0.006939
0.34	0.007132
0.36	0.007325
0.38	0.007517
0.4	0.00771
-0.4	0.02275
-0.38	0.02294
-0.36	0.023131
-0.34	0.023321
-0.32	0.023512
-0.3	0.023702
-0.28	0.023892
-0.26	0.024083
-0.24	0.024273
-0.22	0.024464
-0.2	0.024654
-0.18	0.024844
-0.16	0.025035
